step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,timing_plan_total_ms,debug_reason,debug_expansions,debug_best_cost,debug_ms,debug_target_offset_m,debug_corridor_soft_half_width_m,debug_corridor_hard_half_width_m,debug_lane_selector_reason,debug_lane_selector_switched,debug_tracked_lead_id,debug_keep_cost,debug_pass_cost,debug_path_len_raw,debug_path_len_smoothed,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,min_obstacle_distance_m,num_obstacles,obstacles,tracked_lead_id,tracked_lead_x,tracked_lead_y,tracked_lead_vx,tracked_lead_vy,tracked_lead_speed_mps,tracked_lead_distance_m,tracked_lead_relative_longitudinal_m,tracked_lead_relative_lateral_m,event_collision,event_collision_count,event_lane_invasion,event_lane_invasion_count
204,10.200000000000001,-42.436702728271484,47.546878814697266,-1.4829013581779213,7.152020385305731,-0.19272929430007935,0.42398980259895325,0.0,PlanStatus.OK,49.02459083593487,142.36236899887444,best_effort,24,49.02459083593487,80.95932006835938,0.0,1.6,2.2,stay_keep_lane,False,,1.1460405326431862,19.103959467356816,43,43,0.1,61,-42.436702728271484,47.546878814697266,-1.4600183555630886,8.0,-41.65268203756537,26.739195740711047,-1.7362856501898782,8.0,32.101552466123266,1,"[{""id"": 48, ""x"": -41.574676513671875, ""y"": 82.22832489013672, ""vx"": -0.002811557613313198, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
205,10.25,-42.425052642822266,47.189964294433594,-1.5016157906320717,7.14855376905864,-0.1927843540906906,0.4257231056690216,0.0,PlanStatus.OK,49.38917917408373,162.38620700096362,best_effort,23,49.38917917408373,83.16993713378906,0.0,1.6,2.2,stay_keep_lane,False,,1.1270584678724112,19.12294153212759,55,55,0.1,61,-42.425052642822266,47.189964294433594,-1.4787327880172438,8.0,-41.52674919769884,20.352528043212473,-1.5448699307997733,8.0,32.41049193384351,1,"[{""id"": 48, ""x"": -41.57481002807617, ""y"": 82.18073272705078, ""vx"": -0.002811610698699951, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
206,10.3,-42.42315673828125,46.83264923095703,-1.5226961753986485,7.1621428010995,0.021501360461115837,0.4189285933971405,0.0,PlanStatus.OK,49.9565231825989,140.7429940009024,best_effort,23,49.9565231825989,82.37504959106445,0.0,1.6,2.2,stay_keep_lane,False,,1.1227098223300602,19.12729017766994,43,43,0.1,61,-42.42315673828125,46.83264923095703,-1.4998000782281016,8.0,-41.76966898262849,26.02765468644221,-1.7328263272428965,8.0,32.72006789583418,1,"[{""id"": 48, ""x"": -41.5749397277832, ""y"": 82.13313293457031, ""vx"": -0.002811641665175557, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
207,10.350000000000001,-42.42266082763672,46.47420120239258,-1.5398513270345573,7.180853516622885,0.20230941474437714,0.4095732271671295,0.0,PlanStatus.OK,49.869970145199524,122.39413600036642,best_effort,22,49.869970145199524,81.06803894042969,0.0,1.6,2.2,stay_keep_lane,False,,1.1204537087107818,19.129546291289216,31,31,0.1,61,-42.42266082763672,46.47420120239258,-1.516955229864014,8.0,-41.96344487519619,31.639191799408312,-1.5399019352365366,8.0,33.030812234189156,1,"[{""id"": 48, ""x"": -41.5750732421875, ""y"": 82.08553314208984, ""vx"": -0.0028116393368691206, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
208,10.4,-42.41277313232422,46.11533737182617,-1.5418055546424576,7.176859865341002,0.20230208337306976,0.41157007217407227,0.0,PlanStatus.OK,50.02538445223859,132.8722279977228,best_effort,22,50.02538445223859,82.13949203491211,0.0,1.6,2.2,stay_keep_lane,False,,1.104106786675805,19.145893213324193,31,31,0.1,61,-42.41277313232422,46.11533737182617,-1.5189094574719095,8.0,-41.98254902324355,31.279458884403383,-1.5418561628444452,8.0,33.34176163883177,1,"[{""id"": 48, ""x"": -41.57520294189453, ""y"": 82.0379409790039, ""vx"": -0.0028115566819906235, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
209,10.450000000000001,-42.38914489746094,45.75836944580078,-1.531081138090763,7.149559587132798,0.20225179195404053,0.42522022128105164,0.0,PlanStatus.OK,49.540977308539325,147.30814599897712,best_effort,21,49.540977308539325,80.88564872741699,0.0,1.6,2.2,stay_keep_lane,False,,1.0671571517043943,19.182842848295607,43,43,0.1,61,-42.38914489746094,45.75836944580078,-1.5081850409202147,8.0,-41.56161394335648,24.932689191287913,-1.5310811380907632,8.0,33.65050506732374,1,"[{""id"": 48, ""x"": -41.57533645629883, ""y"": 81.99034118652344, ""vx"": -0.0028115632012486458, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
210,10.5,-42.35418701171875,45.40315246582031,-1.5113673544375603,7.145667306799186,-0.012033930979669094,0.4271663427352905,0.0,PlanStatus.OK,49.28507495284765,163.42027200153098,best_effort,24,49.28507495284765,82.48615264892578,0.0,1.6,2.2,stay_keep_lane,False,,1.013220491943587,19.236779508056415,55,55,0.1,61,-42.35418701171875,45.40315246582031,-1.4884843518227318,8.0,-41.7176291016893,18.558232506076312,-1.5546214946052606,8.0,33.95728089938499,1,"[{""id"": 48, ""x"": -41.57546615600586, ""y"": 81.94274139404297, ""vx"": -0.0028115552850067616, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
211,10.55,-42.31599044799805,45.04734802246094,-1.495623811337448,7.1735239922739735,-0.19238872826099396,0.4132380187511444,0.0,PlanStatus.OK,48.08403470350572,144.90704299896606,best_effort,23,48.08403470350572,82.14426040649414,0.0,1.6,2.2,stay_keep_lane,False,,0.9544233571947154,19.295576642805287,43,43,0.1,61,-42.31599044799805,45.04734802246094,-1.4727408087226164,8.0,-41.44837246453254,24.212720047844485,-1.5388779515051516,8.0,34.264626224872956,1,"[{""id"": 48, ""x"": -41.575599670410156, ""y"": 81.8951416015625, ""vx"": -0.0028115410823374987, ""vy"": -0.999386191368103, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
212,10.600000000000001,-42.28723907470703,44.69003677368164,-1.4921700908777786,7.164658934041379,-3.0950664609008527e-07,0.41767051815986633,0.0,PlanStatus.OK,48.11182488792785,141.91752300030203,best_effort,20,48.11182488792785,80.83605766296387,0.0,1.6,2.2,stay_keep_lane,False,,0.9097875946774998,19.3402124053225,43,43,0.1,61,-42.28723907470703,44.69003677368164,-1.4921700908777782,8.0,-41.82348112501003,23.770538146372242,-1.7023002431914682,8.0,34.57371910982735,1,"[{""id"": 48, ""x"": -41.57573318481445, ""y"": 81.84754943847656, ""vx"": -0.002811556914821267, ""vy"": -0.9993860125541687, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
213,10.65,-42.26323699951172,44.33200454711914,-1.4958399268599079,7.184830367862719,-0.1922103315591812,0.4075848162174225,0.0,PlanStatus.OK,47.96978731836959,134.45346700245864,best_effort,26,47.96978731836959,82.20791816711426,0.0,1.6,2.2,stay_keep_lane,False,,0.8722726955125175,19.377727304487482,37,37,0.1,61,-42.26323699951172,44.33200454711914,-1.4729569242450828,8.0,-41.49521257197204,26.495682129686273,-1.5390940670276128,8.0,34.88364471321297,1,"[{""id"": 48, ""x"": -41.575862884521484, ""y"": 81.7999496459961, ""vx"": -0.0028115352615714073, ""vy"": -0.999386191368103, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
214,10.700000000000001,-42.24177551269531,43.97299575805664,-1.5001120367225584,7.1963808546405765,-0.19202856719493866,0.40180957317352295,0.0,PlanStatus.OK,47.37392389279886,142.14428500054055,best_effort,20,47.37392389279886,80.71041107177734,0.0,1.6,2.2,stay_keep_lane,False,,0.8385672270697488,19.41143277293025,37,37,0.1,61,-42.24177551269531,43.97299575805664,-1.477229034107735,8.0,-41.54995659085246,26.133555030295717,-1.543366176890263,8.0,35.19461507541398,1,"[{""id"": 48, ""x"": -41.57599639892578, ""y"": 81.75234985351562, ""vx"": -0.0028116207104176283, ""vy"": -0.999386727809906, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
215,10.75,-42.230804443359375,43.61389923095703,-1.5139393022603045,7.184342652911295,-0.19221802055835724,0.4078286588191986,0.0,PlanStatus.OK,47.81928899456205,158.97979099827353,best_effort,26,47.81928899456205,81.47144317626953,0.0,1.6,2.2,stay_keep_lane,False,,0.8205973157799036,19.429402684220097,55,55,0.1,61,-42.230804443359375,43.61389923095703,-1.491056299645466,8.0,-41.66329229603961,16.76743086767829,-1.557193442428001,8.0,35.505879094348124,1,"[{""id"": 48, ""x"": -41.57612609863281, ""y"": 81.70475769042969, ""vx"": -0.002811622340232134, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
216,10.8,-42.23117446899414,43.25504684448242,-1.5329265755681334,7.187458040531596,-0.18968521058559418,0.40627098083496094,0.0,PlanStatus.OK,48.71730255829557,138.05006700204103,best_effort,23,48.71730255829557,81.0089111328125,0.0,1.6,2.2,stay_keep_lane,False,,0.8196369595445182,19.430363040455482,37,37,0.1,61,-42.23117446899414,43.25504684448242,-1.5100435729212012,8.0,-41.64904488686325,25.526387263230692,-1.3660997127380154,8.0,35.81709013072689,1,"[{""id"": 48, ""x"": -41.57625961303711, ""y"": 81.65715789794922, ""vx"": -0.002811641898006201, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
217,10.850000000000001,-42.240360260009766,42.89613342285156,-1.5554788894691969,7.192693441531271,-0.18960295617580414,0.4036532938480377,0.0,PlanStatus.OK,48.79650843355479,142.54122099737287,best_effort,24,48.79650843355479,83.68253707885742,0.0,1.6,2.2,stay_keep_lane,False,,0.8318985133655111,19.41810148663449,37,37,0.1,61,-42.240360260009766,42.89613342285156,-1.5325958868222553,8.0,-41.69509222881768,25.15291069419048,-1.3821034040538913,8.0,36.128513100574246,1,"[{""id"": 48, ""x"": -41.57638931274414, ""y"": 81.60955810546875, ""vx"": -0.0028115606401115656, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
218,10.9,-42.2585334777832,42.5369873046875,-1.5780300049477698,7.209149439749655,0.02468276396393776,0.39542528986930847,0.0,PlanStatus.OK,48.7858033856033,146.26273500107345,best_effort,23,48.7858033856033,82.80229568481445,0.0,1.6,2.2,stay_keep_lane,False,,0.8576399500128623,19.39236004998714,43,43,0.1,61,-42.2585334777832,42.5369873046875,-1.555133907748445,8.0,-41.9240749601084,21.64272644777007,-1.788160156792035,8.0,36.44032503150484,1,"[{""id"": 48, ""x"": -41.57652282714844, ""y"": 81.56195831298828, ""vx"": -0.0028115520253777504, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
219,10.950000000000001,-42.277889251708984,42.1768798828125,-1.5956418887106274,7.221685154527172,0.2044883519411087,0.38915741443634033,0.0,PlanStatus.OK,48.40038722552299,155.1821180000843,best_effort,23,48.40038722552299,82.11159706115723,0.0,1.6,2.2,stay_keep_lane,False,,0.8851585264418383,19.36484147355816,49,49,0.1,61,-42.277889251708984,42.1768798828125,-1.5727457915112857,8.0,-41.69098323724021,18.26362404573898,-1.3855117368663612,8.0,36.75313093271052,1,"[{""id"": 48, ""x"": -41.57665252685547, ""y"": 81.51436614990234, ""vx"": -0.0028115627355873585, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
220,11.0,-42.287757873535156,41.81621551513672,-1.5976090326498145,7.209274430935218,0.2044667750597,0.3953627943992615,0.0,PlanStatus.OK,48.1739266330109,145.32352699825424,best_effort,22,48.1739266330109,80.46865463256836,0.0,1.6,2.2,stay_keep_lane,False,,0.8984383633644488,19.35156163663555,43,43,0.1,61,-42.287757873535156,41.81621551513672,-1.574712935450469,8.0,-42.01574389189462,20.880340192322,-1.5976090326498116,8.0,37.06631950777248,1,"[{""id"": 48, ""x"": -41.576786041259766, ""y"": 81.46676635742188, ""vx"": -0.002811566460877657, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
221,11.05,-42.28377914428711,41.45713806152344,-1.5867172364236084,7.1732427606412905,0.2044038027524948,0.41337862610816956,0.0,PlanStatus.OK,47.856714201861834,163.9352290003444,best_effort,22,47.856714201861834,81.32648468017578,0.0,1.6,2.2,stay_keep_lane,False,,0.8909539592093663,19.359046040790634,55,55,0.1,61,-42.28377914428711,41.45713806152344,-1.5638211392242607,8.0,-41.53124255384587,14.55045262417458,-1.3765870845793529,8.0,37.37767455948911,1,"[{""id"": 48, ""x"": -41.57691955566406, ""y"": 81.4191665649414, ""vx"": -0.002811564365401864, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
222,11.100000000000001,-42.26836013793945,41.099613189697266,-1.5667758856552585,7.16110653127673,0.2022734433412552,0.419446736574173,0.0,PlanStatus.OK,48.86842119820125,138.04637000066577,best_effort,23,48.86842119820125,82.82017707824707,0.0,1.6,2.2,stay_keep_lane,False,,0.8663157547967171,19.383684245203284,37,37,0.1,61,-42.26836013793945,41.099613189697266,-1.5438797884847193,8.0,-41.668186678480396,23.352389653148048,-1.3933451388531348,8.0,37.68728166818776,1,"[{""id"": 48, ""x"": -41.577049255371094, ""y"": 81.37156677246094, ""vx"": -0.0028115450404584408, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
223,11.15,-42.24283981323242,40.742820739746094,-1.5444724441580628,7.168532869576831,-0.012012274004518986,0.41573357582092285,0.0,PlanStatus.OK,48.952550730865056,152.87425899805385,best_effort,22,48.952550730865056,84.07902717590332,0.0,1.6,2.2,stay_keep_lane,False,,0.8265321034686939,19.423467896531307,43,43,0.1,61,-42.24283981323242,40.742820739746094,-1.521589441511122,8.0,-41.73397587586274,20.068834293567598,-1.4142958375236285,8.0,37.99600790406083,1,"[{""id"": 48, ""x"": -41.57718276977539, ""y"": 81.323974609375, ""vx"": -0.0028115524910390377, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
224,11.200000000000001,-42.21548080444336,40.38526153564453,-1.5261106142322391,7.183449614263041,-0.19223210215568542,0.40827518701553345,0.0,PlanStatus.OK,48.31477698741507,127.70543599981465,best_effort,24,48.31477698741507,83.36329460144043,0.0,1.6,2.2,stay_keep_lane,False,,0.7839861818743021,19.4660138181257,31,31,0.1,61,-42.21548080444336,40.38526153564453,-1.5032276116174148,8.0,-41.99193822952266,25.53386218369372,-1.5693647548768785,8.0,38.30548775377221,1,"[{""id"": 48, ""x"": -41.57731246948242, ""y"": 81.27637481689453, ""vx"": -0.0028115478344261646, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
225,11.25,-42.19704055786133,40.02665328979492,-1.5229567657113128,7.177914605668565,-0.19231939315795898,0.4110426902770996,0.0,PlanStatus.OK,48.39533280344479,142.6563620007073,best_effort,23,48.39533280344479,80.46364784240723,0.0,1.6,2.2,stay_keep_lane,False,,0.7548115604384463,19.495188439561552,43,43,0.1,61,-42.19704055786133,40.02665328979492,-1.5000737630964904,8.0,-41.8991476793896,19.176095895833942,-1.5662109058790132,8.0,38.61617516029758,1,"[{""id"": 48, ""x"": -41.57744598388672, ""y"": 81.22877502441406, ""vx"": -0.002811621641740203, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
226,11.3,-42.19205093383789,39.668888092041016,-1.5325124540186261,7.149565606404341,-1.6483302446424863e-15,0.4252172112464905,0.0,PlanStatus.OK,48.20038182295435,135.8058039986645,best_effort,24,48.20038182295435,83.36496353149414,0.0,1.6,2.2,stay_keep_lane,False,,0.7458163641742257,19.504183635825775,37,37,0.1,61,-42.19205093383789,39.668888092041016,-1.532512454018627,8.0,-41.50310954436844,21.682077375244223,-1.5325124540186268,8.0,38.92623730696307,1,"[{""id"": 48, ""x"": -41.57757568359375, ""y"": 81.18118286132812, ""vx"": -0.002811634447425604, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
227,11.350000000000001,-42.19139862060547,39.311092376708984,-1.5449764473943604,7.165232219510368,-0.19003401696681976,0.4173838794231415,0.0,PlanStatus.OK,48.249707630575614,134.68312900295132,best_effort,23,48.249707630575614,81.43854141235352,0.0,1.6,2.2,stay_keep_lane,False,,0.7433269721656739,19.506673027834324,37,37,0.1,61,-42.19139862060547,39.311092376708984,-1.5220934447474264,8.0,-41.55698870575962,21.58980193533261,-1.7184071941964847,8.0,39.23638796727664,1,"[{""id"": 48, ""x"": -41.57770919799805, ""y"": 81.13358306884766, ""vx"": -0.0028116314206272364, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
228,11.4,-42.19099044799805,38.95233917236328,-1.5530723239501467,7.181462091583441,-0.189779132604599,0.40926894545555115,0.0,PlanStatus.OK,48.00405898259059,143.06509300149628,best_effort,23,48.00405898259059,80.93881607055664,0.0,1.6,2.2,stay_keep_lane,False,,0.7411997447547445,19.508800255245255,43,43,0.1,61,-42.19099044799805,38.95233917236328,-1.5301893213032147,8.0,-41.85993693449951,18.27474110936942,-1.4228957173157295,8.0,39.54750024808778,1,"[{""id"": 48, ""x"": -41.577842712402344, ""y"": 81.08598327636719, ""vx"": -0.0028116439934819937, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
229,11.450000000000001,-42.20022964477539,38.593868255615234,-1.5684930919261415,7.173511548306505,-0.18990352749824524,0.41324421763420105,0.0,PlanStatus.OK,47.574689109089704,126.15709500096273,best_effort,23,47.574689109089704,81.42662048339844,0.0,1.6,2.2,stay_keep_lane,False,,0.7535447149654266,19.49645528503457,31,31,0.1,61,-42.20022964477539,38.593868255615234,-1.545610089279182,8.0,-41.46058266059484,23.771148144695566,-1.568442484264257,8.0,39.85847125949243,1,"[{""id"": 48, ""x"": -41.577972412109375, ""y"": 81.03838348388672, ""vx"": -0.0028115559834986925, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
230,11.5,-42.22041320800781,38.236000061035156,-1.5880019453334626,7.180893098308672,0.024382194504141808,0.4095534384250641,0.0,PlanStatus.OK,46.660786373145214,164.68447399893194,best_effort,23,46.660786373145214,82.23628997802734,0.0,1.6,2.2,stay_keep_lane,False,,0.7823087053110374,19.46769129468896,55,55,0.1,61,-42.22041320800781,38.236000061035156,-1.5651058481341316,8.0,-41.50244448759615,11.328370037919033,-1.377871793489211,8.0,40.16901067361047,1,"[{""id"": 48, ""x"": -41.57810592651367, ""y"": 80.99079132080078, ""vx"": -0.0028115594759583473, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
231,11.55,-42.24239730834961,37.87733840942383,-1.6043139401682525,7.196674627528711,0.20444481074810028,0.401662677526474,0.0,PlanStatus.OK,46.59836022545197,146.41242300058366,best_effort,23,46.59836022545197,83.19854736328125,0.0,1.6,2.2,stay_keep_lane,False,,0.8137719718495401,19.43622802815046,43,43,0.1,61,-42.24239730834961,37.87733840942383,-1.5814178429689159,8.0,-41.76235373476639,16.958207155440846,-1.394183788324012,8.0,40.48036914536241,1,"[{""id"": 48, ""x"": -41.5782356262207, ""y"": 80.94319152832031, ""vx"": -0.0028115594759583473, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
232,11.600000000000001,-42.25505828857422,37.51787185668945,-1.6057061076280912,7.189120331240059,0.20443160831928253,0.4054398238658905,0.0,PlanStatus.OK,46.35981401468781,147.01181200143765,best_effort,22,46.35981401468781,81.67266845703125,0.0,1.6,2.2,stay_keep_lane,False,,0.8312492852750952,19.418750714724904,43,43,0.1,61,-42.25505828857422,37.51787185668945,-1.5828100104287575,8.0,-41.71814921424833,16.640245590547348,-1.7790815925697874,8.0,40.79239268730011,1,"[{""id"": 48, ""x"": -41.578369140625, ""y"": 80.89559173583984, ""vx"": -0.002811550395563245, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
233,11.65,-42.25386047363281,37.159610748291016,-1.5945645068916359,7.158705040122303,0.20437823235988617,0.4206474721431732,0.0,PlanStatus.OK,45.564439875846936,158.27550799804158,best_effort,22,45.564439875846936,83.21571350097656,0.0,1.6,2.2,stay_keep_lane,False,,0.82793967439465,19.42206032560535,49,49,0.1,61,-42.25386047363281,37.159610748291016,-1.5716684096923028,8.0,-41.98940586628109,13.225507956130595,-1.5945645068916354,8.0,41.1030035671547,1,"[{""id"": 48, ""x"": -41.57849884033203, ""y"": 80.8479995727539, ""vx"": -0.0028115492314100266, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
234,11.700000000000001,-42.241214752197266,36.80256271362305,-1.5745258175854435,7.151546894454079,-0.009907480329275131,0.4242265522480011,0.0,PlanStatus.OK,46.153670208667265,132.38510199880693,best_effort,22,46.153670208667265,81.45475387573242,0.0,1.6,2.2,stay_keep_lane,False,,0.8074634020505878,19.442536597949413,37,37,0.1,61,-42.241214752197266,36.80256271362305,-1.551642814938509,8.0,-41.94968272846932,19.006730051427798,-1.7846559689655004,8.0,41.41222082029015,1,"[{""id"": 48, ""x"": -41.57863235473633, ""y"": 80.80039978027344, ""vx"": -0.002811598125845194, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
